序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
721052,接收,13:21:10.162.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B6 00 12 05 32 ,
721053,接收,13:21:10.177.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B8 00 12 05 32 ,
721054,接收,13:21:10.193.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B6 00 12 05 32 ,
721055,接收,13:21:10.193.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B1 00 12 05 32 ,
721056,接收,13:21:10.208.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B5 00 12 05 32 ,
721057,接收,13:21:10.224.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F BF 00 12 05 32 ,
721058,接收,13:21:10.224.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C3 00 12 05 32 ,
721059,接收,13:21:10.240.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F BE 00 12 05 32 ,
721060,接收,13:21:10.240.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F BC 00 12 05 32 ,
721061,接收,13:21:10.255.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F BA 00 12 05 32 ,
721062,接收,13:21:10.272.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F AB 00 12 05 32 ,
721063,接收,13:21:10.272.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F 98 00 12 05 32 ,
721064,接收,13:21:10.287.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F 99 00 12 05 32 ,
721065,接收,13:21:10.302.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F A8 00 12 05 32 ,
721066,接收,13:21:10.302.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F AD 00 12 05 32 ,
721067,接收,13:21:10.317.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F AA 00 12 05 32 ,
721068,接收,13:21:10.334.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F AC 00 12 05 32 ,
721069,接收,13:21:10.334.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B1 00 12 05 32 ,
721070,接收,13:21:10.348.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B3 00 12 05 32 ,
721071,接收,13:21:10.348.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B9 00 12 05 32 ,
721072,接收,13:21:10.365.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C4 00 12 05 32 ,
721073,接收,13:21:10.381.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C5 00 12 05 32 ,
721074,接收,13:21:10.381.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B8 00 12 05 32 ,
