序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
1769590,接收,14:43:38.067.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 1F 00 12 05 32 ,
1769591,接收,14:43:38.067.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2C 00 12 05 32 ,
1769592,接收,14:43:38.082.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 3B 00 12 05 32 ,
1769593,接收,14:43:38.098.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 46 00 12 05 32 ,
1769594,接收,14:43:38.098.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 4F 00 12 05 32 ,
1769595,接收,14:43:38.113.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 54 00 12 05 32 ,
1769596,接收,14:43:38.128.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 53 00 12 05 32 ,
1769597,接收,14:43:38.128.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 4C 00 12 05 32 ,
1769598,接收,14:43:38.144.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 45 00 12 05 32 ,
1769599,接收,14:43:38.160.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 43 00 12 05 32 ,
1769600,接收,14:43:38.160.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 43 00 12 05 32 ,
1769601,接收,14:43:38.176.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 41 00 12 05 32 ,
1769602,接收,14:43:38.176.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 3C 00 12 05 32 ,
1769603,接收,14:43:38.190.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 35 00 12 05 32 ,
1769604,接收,14:43:38.206.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 32 00 12 05 32 ,
1769605,接收,14:43:38.206.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 31 00 12 05 32 ,
1769606,接收,14:43:38.221.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 32 00 12 05 32 ,
1769607,接收,14:43:38.236.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 36 00 12 05 32 ,
1769608,接收,14:43:38.236.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 3C 00 12 05 32 ,
1769609,接收,14:43:38.252.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 3D 00 12 05 32 ,
1769610,接收,14:43:38.268.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 39 00 12 05 32 ,
1769611,接收,14:43:38.268.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 36 00 12 05 32 ,
1769612,接收,14:43:38.282.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 31 00 12 05 32 ,
1769613,接收,14:43:38.299.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2B 00 12 05 32 ,
1769614,接收,14:43:38.299.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 28 00 12 05 32 ,
1769615,接收,14:43:38.314.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 27 00 12 05 32 ,
1769616,接收,14:43:38.314.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 28 00 12 05 32 ,
1769617,接收,14:43:38.330.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 28 00 12 05 32 ,
1769618,接收,14:43:38.345.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 26 00 12 05 32 ,
1769619,接收,14:43:38.345.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 1E 00 12 05 32 ,
1769620,接收,14:43:38.361.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 14 00 12 05 32 ,
1769621,接收,14:43:38.377.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 09 00 12 05 32 ,
1769622,接收,14:43:38.377.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 04 00 12 05 32 ,
1769623,接收,14:43:38.393.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 03 00 12 05 32 ,
1769624,接收,14:43:38.408.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 02 00 12 05 32 ,
1769625,接收,14:43:38.408.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 00 00 12 05 32 ,
1769626,接收,14:43:38.424.0,0x000003c2,标准帧,数据帧,0x08,7F FF A9 FD 00 12 05 32 ,
1769627,接收,14:43:38.439.0,0x000003c2,标准帧,数据帧,0x08,7F FF A9 F9 00 12 05 32 ,
1769628,接收,14:43:38.439.0,0x000003c2,标准帧,数据帧,0x08,7F FF A9 F5 00 12 05 32 ,
1769629,接收,14:43:38.454.0,0x000003c2,标准帧,数据帧,0x08,7F FF A9 F5 00 12 05 32 ,
1769630,接收,14:43:38.454.0,0x000003c2,标准帧,数据帧,0x08,7F FF A9 F8 00 12 05 32 ,
1769631,接收,14:43:38.469.0,0x000003c2,标准帧,数据帧,0x08,7F FF A9 FF 00 12 05 32 ,
1769632,接收,14:43:38.485.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 03 00 12 05 32 ,
1769633,接收,14:43:38.485.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 07 00 12 05 32 ,
1769634,接收,14:43:38.501.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 0C 00 12 05 32 ,
1769635,接收,14:43:38.517.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 19 00 12 05 32 ,
1769636,接收,14:43:38.517.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 23 00 12 05 32 ,
1769637,接收,14:43:38.532.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2B 00 12 05 32 ,
1769638,接收,14:43:38.548.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2E 00 12 05 32 ,
1769639,接收,14:43:38.548.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 30 00 12 05 32 ,
1769640,接收,14:43:38.564.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2E 00 12 05 32 ,
1769641,接收,14:43:38.564.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2C 00 12 05 32 ,
1769642,接收,14:43:38.579.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 29 00 12 05 32 ,
1769643,接收,14:43:38.595.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 28 00 12 05 32 ,
1769644,接收,14:43:38.595.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2B 00 12 05 32 ,
1769645,接收,14:43:38.610.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2E 00 12 05 32 ,
1769646,接收,14:43:38.626.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2A 00 12 05 32 ,
1769647,接收,14:43:38.626.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 20 00 12 05 32 ,
1769648,接收,14:43:38.643.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 15 00 12 05 32 ,
1769649,接收,14:43:38.658.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 11 00 12 05 32 ,
1769650,接收,14:43:38.658.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 17 00 12 05 32 ,
1769651,接收,14:43:38.674.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 20 00 12 05 32 ,
1769652,接收,14:43:38.674.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 24 00 12 05 32 ,
1769653,接收,14:43:38.688.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 21 00 12 05 32 ,
1769654,接收,14:43:38.704.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 1D 00 12 05 32 ,
1769655,接收,14:43:38.704.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 19 00 12 05 32 ,
1769656,接收,14:43:38.720.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 15 00 12 05 32 ,
1769657,接收,14:43:38.736.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 11 00 12 05 32 ,
1769658,接收,14:43:38.736.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 0C 00 12 05 32 ,
1769659,接收,14:43:38.752.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 06 00 12 05 32 ,
1769660,接收,14:43:38.767.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 05 00 12 05 32 ,
1769661,接收,14:43:38.767.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 0A 00 12 05 32 ,
1769662,接收,14:43:38.784.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 13 00 12 05 32 ,
1769663,接收,14:43:38.784.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 16 00 12 05 32 ,
1769664,接收,14:43:38.799.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 18 00 12 05 32 ,
1769665,接收,14:43:38.815.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 17 00 12 05 32 ,
1769666,接收,14:43:38.815.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 11 00 12 05 32 ,
1769667,接收,14:43:38.831.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 0C 00 12 05 32 ,
1769668,接收,14:43:38.847.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 0B 00 12 05 32 ,
1769669,接收,14:43:38.847.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 10 00 12 05 32 ,
1769670,接收,14:43:38.863.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 14 00 12 05 32 ,
1769671,接收,14:43:38.863.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 16 00 12 05 32 ,
1769672,接收,14:43:38.878.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 13 00 12 05 32 ,
1769673,接收,14:43:38.893.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 11 00 12 05 32 ,
1769674,接收,14:43:38.893.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 12 00 12 05 32 ,
1769675,接收,14:43:38.909.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 19 00 12 05 32 ,
1769676,接收,14:43:38.923.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 1E 00 12 05 32 ,
1769677,接收,14:43:38.923.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 21 00 12 05 32 ,
1769678,接收,14:43:38.940.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 20 00 12 05 32 ,
1769679,接收,14:43:38.955.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 20 00 12 05 32 ,
1769680,接收,14:43:38.955.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 21 00 12 05 32 ,
1769681,接收,14:43:38.970.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 24 00 12 05 32 ,
1769682,接收,14:43:38.986.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2A 00 12 05 32 ,
