序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
786606,接收,11:45:46.215.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 39 00 12 05 32 ,
786607,接收,11:45:46.232.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 3E 00 12 05 32 ,
786608,接收,11:45:46.246.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 3C 00 12 05 32 ,
786609,接收,11:45:46.246.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 36 00 12 05 32 ,
786610,接收,11:45:46.262.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 31 00 12 05 32 ,
786611,接收,11:45:46.279.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2C 00 12 05 32 ,
786612,接收,11:45:46.279.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 26 00 12 05 32 ,
786613,接收,11:45:46.294.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 1F 00 12 05 32 ,
786614,接收,11:45:46.294.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 19 00 12 05 32 ,
786615,接收,11:45:46.311.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 16 00 12 05 32 ,
786616,接收,11:45:46.326.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 14 00 12 05 32 ,
786617,接收,11:45:46.326.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 18 00 12 05 32 ,
786618,接收,11:45:46.341.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 22 00 12 05 32 ,
786619,接收,11:45:46.357.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 23 00 12 05 32 ,
786620,接收,11:45:46.357.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 1F 00 12 05 32 ,
786621,接收,11:45:46.372.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 21 00 12 05 32 ,
786622,接收,11:45:46.387.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2B 00 12 05 32 ,
786623,接收,11:45:46.387.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2C 00 12 05 32 ,
786624,接收,11:45:46.402.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 29 00 12 05 32 ,
786625,接收,11:45:46.418.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 28 00 12 05 32 ,
786626,接收,11:45:46.418.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2C 00 12 05 32 ,
786627,接收,11:45:46.433.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2B 00 12 05 32 ,
786628,接收,11:45:46.434.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2A 00 12 05 32 ,
786629,接收,11:45:46.449.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2C 00 12 05 32 ,
786630,接收,11:45:46.464.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 28 00 12 05 32 ,
786631,接收,11:45:46.464.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 1E 00 12 05 32 ,
786632,接收,11:45:46.480.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 1B 00 12 05 32 ,
786633,接收,11:45:46.494.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 28 00 12 05 32 ,
786634,接收,11:45:46.494.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 30 00 12 05 32 ,
786635,接收,11:45:46.510.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 37 00 12 05 32 ,
786636,接收,11:45:46.525.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 3E 00 12 05 32 ,
786637,接收,11:45:46.525.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 43 00 12 05 32 ,
786638,接收,11:45:46.541.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 45 00 12 05 32 ,
786639,接收,11:45:46.556.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 40 00 12 05 32 ,
786640,接收,11:45:46.556.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 39 00 12 05 32 ,
786641,接收,11:45:46.571.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 33 00 12 05 32 ,
786642,接收,11:45:46.588.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2E 00 12 05 32 ,
786643,接收,11:45:46.588.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 25 00 12 05 32 ,
786644,接收,11:45:46.603.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 1E 00 12 05 32 ,
786645,接收,11:45:46.603.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 1E 00 12 05 32 ,
786646,接收,11:45:46.619.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 21 00 12 05 32 ,
786647,接收,11:45:46.634.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 27 00 12 05 32 ,
786648,接收,11:45:46.634.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2C 00 12 05 32 ,
786649,接收,11:45:46.650.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 31 00 12 05 32 ,
786650,接收,11:45:46.666.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2C 00 12 05 32 ,
786651,接收,11:45:46.666.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 26 00 12 05 32 ,
786652,接收,11:45:46.682.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 22 00 12 05 32 ,
786653,接收,11:45:46.697.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 23 00 12 05 32 ,
786654,接收,11:45:46.697.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 22 00 12 05 32 ,
786655,接收,11:45:46.713.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 29 00 12 05 32 ,
786656,接收,11:45:46.713.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 37 00 12 05 32 ,
786657,接收,11:45:46.729.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 3C 00 12 05 32 ,
786658,接收,11:45:46.745.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 38 00 12 05 32 ,
786659,接收,11:45:46.745.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 2F 00 12 05 32 ,
786660,接收,11:45:46.760.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 26 00 12 05 32 ,
786661,接收,11:45:46.776.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 1C 00 12 05 32 ,
786662,接收,11:45:46.776.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 14 00 12 05 32 ,
786663,接收,11:45:46.791.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 12 00 12 05 32 ,
786664,接收,11:45:46.791.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 19 00 12 05 32 ,
786665,接收,11:45:46.808.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 1E 00 12 05 32 ,
786666,接收,11:45:46.823.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 1C 00 12 05 32 ,
786667,接收,11:45:46.823.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 1A 00 12 05 32 ,
786668,接收,11:45:46.840.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 16 00 12 05 32 ,
786669,接收,11:45:46.855.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 10 00 12 05 32 ,
786670,接收,11:45:46.855.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 10 00 12 05 32 ,
786671,接收,11:45:46.870.0,0x000003c2,标准帧,数据帧,0x08,80 00 B0 16 00 12 05 32 ,
