序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
2621607,接收,16:29:06.521.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 FD 00 12 05 32 ,
2621608,接收,16:29:06.537.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 02 00 12 05 32 ,
2621609,接收,16:29:06.554.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 07 00 12 05 32 ,
2621610,接收,16:29:06.554.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 08 00 12 05 32 ,
2621611,接收,16:29:06.568.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0B 00 12 05 32 ,
2621612,接收,16:29:06.568.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0F 00 12 05 32 ,
2621613,接收,16:29:06.584.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 15 00 12 05 32 ,
2621614,接收,16:29:06.599.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 15 00 12 05 32 ,
2621615,接收,16:29:06.599.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 10 00 12 05 32 ,
2621616,接收,16:29:06.615.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0D 00 12 05 32 ,
2621617,接收,16:29:06.631.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0C 00 12 05 32 ,
2621618,接收,16:29:06.631.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0D 00 12 05 32 ,
2621619,接收,16:29:06.647.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 10 00 12 05 32 ,
2621620,接收,16:29:06.661.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 1A 00 12 05 32 ,
2621621,接收,16:29:06.661.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 22 00 12 05 32 ,
2621622,接收,16:29:06.677.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 24 00 12 05 32 ,
2621623,接收,16:29:06.693.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 1B 00 12 05 32 ,
2621624,接收,16:29:06.693.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0F 00 12 05 32 ,
2621625,接收,16:29:06.708.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0A 00 12 05 32 ,
2621626,接收,16:29:06.708.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0A 00 12 05 32 ,
2621627,接收,16:29:06.724.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0C 00 12 05 32 ,
2621628,接收,16:29:06.740.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 12 00 12 05 32 ,
2621629,接收,16:29:06.740.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 17 00 12 05 32 ,
2621630,接收,16:29:06.756.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 14 00 12 05 32 ,
2621631,接收,16:29:06.770.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 06 00 12 05 32 ,
2621632,接收,16:29:06.770.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 FC 00 12 05 32 ,
2621633,接收,16:29:06.786.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 FA 00 12 05 32 ,
2621634,接收,16:29:06.787.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 FE 00 12 05 32 ,
2621635,接收,16:29:06.802.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 02 00 12 05 32 ,
